transaction_id,timestamp,user_id,amount,transaction_type,merchant,location,device,ip_address
b09b4f51-206c-4bf3-858c-2e3ab4348a37,2023-04-01 04:49:09.672700,31ee933c-bd78-44f4-a32c-6327ec5167f8,79906,credit,Rodriguez Group,East Jenniferborough,desktop,213.237.250.102
864fd470-9f36-4985-a22f-56c76b2d9f12,2022-12-02 10:06:08.634045,a3c33859-b721-4aab-be83-6f85cedca113,72684,credit,Maynard-Gomez,Port Michaeltown,desktop,197.83.14.214
4eb379cb-49e7-4952-8795-b97a054dc794,2022-06-24 09:34:50.336428,9cac6a9f-592e-4cbe-bbaf-17da497932ff,14259,debit,Banks Ltd,Crawfordport,desktop,177.154.203.246
ea63d405-e284-4039-b8a8-687c73b724ac,2022-10-19 17:06:14.816397,564a8bf8-6155-49b2-9e4b-37de3b6c6dfe,90780,credit,Kramer and Sons,North Christopherchester,mobile,152.247.10.178
ffd00e15-43fe-43c1-9a69-a8c221d5b2e1,2021-04-07 17:28:09.365827,3d191406-f034-41aa-933d-6029aeeb76b3,5424,debit,Guerra Inc,Iantown,mobile,41.153.171.145
fdb3087e-d29f-49a5-87db-6ea99d2a8d51,2020-08-28 23:51:33.262351,de765d5a-d8f1-4d96-b740-a8f05a221b9d,16790,credit,"Obrien, Miller and Perry",Harryborough,desktop,195.36.95.34
136e1d08-9b12-4f2e-841a-6f371d0b7801,2021-04-17 02:29:20.974247,f74fe610-7f63-4e97-9c8c-d83d0676aa8a,25598,debit,Martinez-Hodges,Aaronmouth,mobile,94.122.233.253
95c58862-be84-4e97-875a-88373eff605a,2022-08-12 20:23:00.228405,796a90bf-c340-43dc-976a-3323e44622be,22664,debit,"Moss, Chan and Garza",Johnchester,mobile,183.90.21.157
ba3d7538-86e9-45d6-902d-90561b704240,2023-01-29 20:34:23.016348,5e72653d-c175-4eb3-bbe0-21c37075b553,87842,credit,Parker LLC,Lopezview,desktop,101.154.67.88
6602d15c-8857-4bf0-a75b-89bdfdf19392,2022-11-26 16:52:45.225271,4bcf7ff2-6a9c-47c8-997a-157b150c8bfe,54873,credit,"Dixon, Owens and Johnson",Aliciashire,desktop,45.61.143.202
fc44af7f-cba8-413c-b76d-9a4301bb064c,2024-03-09 09:04:59.760885,0301a8a3-b433-405b-8d3b-48ed45d2f84e,62541,credit,Little-Hensley,Samuelbury,mobile,33.33.59.16
0b7b1483-15ec-4541-ac56-c1d5d1a823c2,2020-05-03 10:38:00.344418,09fac0aa-a54e-4e13-95e6-5a0e2aeba2b1,47163,debit,"Clark, Hardin and Johnson",Gomezchester,tablet,214.211.217.116
6962b56c-2251-4fb7-8a3c-bbf421409bce,2020-02-02 16:45:13.444066,f0ebd255-b67a-4d9e-aa58-6c2e724dc5d5,71995,credit,"Webb, Smith and Smith",West Jaystad,tablet,211.67.214.215
e9972aa6-9a33-48db-9a7e-817a2d0ade0f,2021-02-01 11:22:18.061470,9ce0c734-4e8b-4436-be3a-080723d76952,62205,credit,"Rios, Smith and Johnston",Shawntown,tablet,161.219.16.89
d8f11c4e-8161-4d27-8c9c-dbf70e080375,2025-01-28 22:02:03.791434,d5f3e888-c67b-4260-a00c-d81d1b092b8a,57674,credit,"Schultz, Hunt and Taylor",North Alyssachester,desktop,34.73.187.132
ce1066ac-cf4b-4b42-843b-e500da82c9f5,2023-03-07 02:43:45.333283,0a2387dc-9a9e-4a0c-8106-d42b0f13e564,48864,debit,Peterson-Peterson,Angelaland,desktop,64.179.143.44
44b7b845-e9e1-4520-843e-f1146c297509,2022-03-30 07:14:34.394416,2f0caef6-b15c-4e4f-92e8-d5a059c97fa3,61664,credit,"Gonzalez, Chavez and Bates",North Michelle,mobile,142.247.130.202
8fff481b-ec6a-46c4-8390-bb232384daa4,2024-10-15 17:21:45.175243,4bbabcc8-2dd3-49c5-a5e0-83a1cba7c450,94271,credit,"Cruz, Sampson and Gardner",Laurenside,tablet,63.2.64.53
86a98bce-3720-4296-8212-d97abf282880,2022-12-20 23:04:10.065065,0c25d131-1a43-488e-996a-d42fa10e5656,77381,debit,Nguyen-Spencer,Lake Edwardchester,mobile,99.242.171.245
8b42dbe2-dc24-45c2-9134-fcdaccef445a,2022-02-25 20:22:39.074349,5f143a58-e40b-4372-af50-029e74057d83,74360,debit,Elliott PLC,West Sandra,mobile,18.85.138.46
9a3804b1-4d9d-4b1d-af8f-638128a23cda,2024-11-11 04:00:00.043646,35ece2a8-1194-4fd1-9ddb-d68057b9dda0,46799,debit,Ruiz-Fisher,Morganport,mobile,185.58.149.65
a2df698e-96df-4ca2-84ce-0bc086f300b0,2022-01-28 21:54:10.810134,5435da3f-2ada-41ac-b66b-fab0a4bed542,60235,debit,"Taylor, Larson and Williams",Williamsborough,mobile,69.157.10.222
fbb8db95-1f34-44cd-8f10-763fe3676b1a,2022-09-04 20:53:19.832374,3ab5678f-ba76-4384-9bd1-8384bd61c77a,5035,debit,Ramos-Johnson,Phillipsview,desktop,109.150.166.189
99f226d1-a787-4ae3-b701-6e280702d7cd,2023-09-18 13:11:19.799451,e8152ae1-0844-4146-8343-a90d36edfacd,63620,credit,Smith-Jones,Rileyborough,mobile,95.175.76.129
0c9b449e-a68e-4f2b-bd95-b91ae327be66,2021-09-25 03:37:02.307315,d8997719-9a2a-4837-978c-ff90b4cfd859,99005,credit,"Rodriguez, Young and Glass",New Sabrinaside,desktop,14.24.183.19
cefdfdfb-c8bd-44fc-931c-0858d1a11820,2023-05-15 11:59:58.680953,6f429d74-2e54-4511-961f-9f8d4ee1155e,48178,debit,Golden LLC,Laurenbury,mobile,6.172.76.107
3002d568-268e-48f0-ada1-f84c7486c2b8,2020-08-10 18:02:00.671773,79b29a6e-48ca-4926-89fe-ae67fbae668b,4639,credit,"Brown, Valdez and Higgins",Emilytown,mobile,174.115.37.210
db75b240-c62d-40e3-bfd2-dca4e77a4eed,2025-02-05 01:58:56.462073,5ff3fdec-4407-43ca-9960-f5a5f1442b26,73492,credit,Barnes PLC,East Danielle,desktop,121.110.33.30
9e8b61f1-fd2b-436c-a180-939cfb87035c,2021-11-14 23:07:05.359446,bc8cb81c-f43c-48b6-a681-b95fae6f39a8,60214,debit,Smith-Skinner,Nicholasfurt,desktop,222.183.188.133
452d4ad2-fce5-4b65-891a-8880782dd3d0,2023-04-18 12:25:09.021245,01fc31e5-3682-459b-bb03-534c967d33fc,3479,debit,"Nguyen, Pierce and Haynes",Richardborough,mobile,187.197.208.246
9301ff31-aa2f-4f8d-9d76-5e8cfd3d3c21,2021-01-21 22:42:00.276032,71f93c4f-a4d0-448d-b12a-c0d6f8600888,92291,debit,Watson and Sons,Ricehaven,desktop,159.174.157.91
73261f8b-978e-4e72-8356-96a77b0b1cff,2020-11-25 02:25:55.689151,3791415a-bffc-4b92-a455-88604e28c02d,14221,credit,"Brown, Barrera and Ayala",Oliverview,desktop,107.80.77.180
15a05fab-a3d9-4daf-abd8-2949c410817a,2021-07-25 04:19:02.500261,e89549ed-9914-4e83-a2c3-8e0272f8f01a,7157,credit,Hall Ltd,New Luis,mobile,180.221.57.231
95f49137-c95a-4297-9efb-b4157a2cdd4e,2024-12-14 11:19:33.757437,4c3f13a1-ddda-4b49-adc0-cb6e7f17dc46,44440,debit,"Rodriguez, Jennings and Cooper",Alexanderborough,desktop,160.131.255.29
9b5a862a-fd0b-4b7b-b98d-80bf4ef4d341,2023-09-02 08:18:55.020931,829c0f63-6e08-449c-93a5-da139d404cc9,60438,debit,Anthony Ltd,Dunnville,tablet,90.114.24.66
bb8103b6-5203-4e2d-bfc2-22bf51ea6866,2024-01-18 02:13:14.582522,b989d818-baa9-4713-a71e-19fff322200a,54964,credit,Peters-Martin,Julieton,desktop,61.115.73.225
24db589a-c6fe-44cc-ad58-fe00bf5cad51,2023-05-14 05:10:17.831689,907cb59f-ac2b-40a3-9e22-10e6f9dc77b7,60992,credit,"Lopez, Barron and Mitchell",New Heathertown,mobile,152.228.40.62
6059a1ca-9cc9-4f65-8266-c9e99e254861,2021-07-12 09:41:28.563078,596b03c6-55b5-4423-979d-8f807483d9e7,37959,credit,Crawford-Gibson,Port Anafurt,desktop,203.132.59.165
f4c24792-a014-498b-ba23-b412ab6c270c,2023-02-24 21:42:06.858232,d717e6d1-0cfc-487f-a2e0-64c4552b7d2a,42468,debit,Moore PLC,West John,desktop,165.159.154.227
1eae43fb-f257-4954-8b28-65825ba9a8fd,2020-03-15 02:36:16.835049,fcecee39-8624-4850-8573-f5c06a927a88,91285,credit,"Dorsey, Lee and Williams",South Malloryton,desktop,72.101.19.93
a96a9a62-8e3b-4696-95ce-aaaf2983ae53,2021-08-31 16:48:38.135938,f6c2f4dd-8146-4812-8eaa-8136f3b7e704,96330,debit,"Williams, Jordan and Santos",West Jesse,tablet,145.150.31.20
24ea3b18-d9e4-45be-8dfd-8afe9f286a90,2020-10-03 14:26:47.810450,d8f932ad-c995-42db-81cc-d36a7f4b7164,26564,credit,"Cunningham, Aguilar and Clements",Brownmouth,tablet,176.168.28.113
dd4c4d7a-bb1b-4694-8176-e6583b49a0fa,2021-08-18 03:40:30.551297,41954f6d-fbd6-4070-87e0-cfa8d1a6fd9b,88323,debit,"Benjamin, Jordan and Chung",Port Kevin,desktop,209.50.154.167
958e98a5-cfad-487d-b093-ffc637fcb1d7,2024-03-04 13:32:04.318197,f2e101b1-fba5-4c32-a2ba-aa305de9f330,61059,credit,"Green, Chaney and Cox",North Janethaven,tablet,49.6.66.113
9a044da4-33ef-4851-9aa8-e4c9a1ea92ef,2024-07-23 00:23:17.150845,b8fbf66d-cd00-466b-acfb-6a335eb87e4d,54780,credit,Stevens Group,Port Barbarafurt,tablet,90.67.188.38
8846f23c-d150-4480-b72f-ba58f51b60d6,2021-09-30 02:19:10.180305,a80c5801-527c-4a44-98fd-a6ea5b849c85,86327,credit,"Brown, Gonzalez and Leonard",Estradamouth,desktop,64.179.36.60
942f10dc-7e02-4ede-9e85-29990d13211f,2021-10-07 21:22:28.829204,b3252a41-687e-447b-b405-6491276e1ec7,90957,debit,"Harrington, Thomas and Harris",Markburgh,mobile,116.16.172.58
7f381350-b485-40ab-bd55-bd7aba476f59,2022-08-25 16:21:55.359634,74cfc2fb-7cbb-44e8-8208-c3b168c7babf,9143,debit,Raymond Ltd,Karenburgh,mobile,157.56.232.160
1ec4c9bd-29c7-4b92-bc55-bc94102fceeb,2024-02-27 22:58:18.216058,9e4d4fbd-473d-4951-9b06-4dc8dfbf8f98,29268,debit,Jackson and Sons,Port Patriciaside,desktop,172.88.165.67
49c8321e-deaf-42dc-bcb0-1ef0a47383e7,2022-02-21 06:42:04.676781,77338697-bea2-4c65-b326-b82b10b6be9e,34826,debit,Dean-Ferguson,East Arthurmouth,mobile,88.193.12.128
a92be589-eae7-4120-a196-27631d1b7fd0,2023-11-13 03:24:30.246128,aa99a420-ac95-446f-8e6d-b229a41d8d79,13864,debit,Hernandez PLC,Reginaburgh,tablet,178.129.25.52
231d7c55-edd8-4cad-ac74-130726076583,2022-08-02 01:20:07.083056,f941300c-e1d6-4d19-ba58-aa76ad59e629,6812,credit,Russell-Morgan,Adamsfort,desktop,179.244.35.82
a2be066e-114e-4dd1-924a-d6bec666f281,2024-11-13 21:36:09.738055,74fd4ade-c7c9-40f0-821d-2a491381e9f4,32989,credit,Jones-Terry,South Heather,desktop,182.41.55.66
44804e2c-8376-4f6b-8199-b656d4d147e8,2020-09-01 03:47:16.287393,12087db3-dd2d-4a5a-a059-684983e21895,47733,debit,Castillo-Martin,West Emilyview,desktop,69.168.226.140
92cd06e7-cb3a-4c5e-ad4f-7ae439f9cb14,2024-10-29 03:07:08.328899,d51d3d06-8fd7-46e7-b414-6f685bacc188,12975,credit,Daniel Group,South Thomas,mobile,47.218.118.16
83a506ce-ef98-4f38-9a7d-a15789eb35d8,2021-12-26 09:56:58.976638,027dd271-4501-4a99-94c4-a8cede36baed,76640,debit,Shea LLC,Arroyoville,tablet,81.15.105.188
ba1d9324-f8c0-44b2-b165-f213a9b4e45d,2020-04-12 00:09:24.273141,ce3f488c-a529-4a68-a406-019b998df4cb,21420,debit,Rodriguez Ltd,Lake Pamelahaven,tablet,39.54.90.197
0d92f454-321f-45b5-8840-ca9ac68d7aeb,2022-10-18 14:23:44.689286,5dd549eb-0ce9-484e-b86e-a9647e3d341b,51682,debit,"Kelley, Singh and King",Port Seanburgh,mobile,122.155.203.47
8f73f241-5a8c-4fb0-aa8e-1a66f50a6a81,2021-04-29 03:48:55.916030,d66864c8-b0a6-4574-8272-e780355d98cb,34531,credit,Bishop LLC,New Randy,desktop,16.239.163.207
7df613c1-db8d-4b57-9427-cfc9e1cd4d8b,2023-07-15 17:47:08.749706,0fe333ed-f690-4437-95b4-a3109d12b473,69922,credit,Brown Ltd,Moranberg,desktop,108.26.234.162
4ad06c21-64c7-44f1-87d1-da73d46f8023,2020-09-30 16:32:40.367991,ba9845b0-2e46-4afc-b7e0-6674c85cdb7a,78683,debit,Nelson-Scott,Lake Todd,desktop,94.85.24.63
45268068-c279-43ef-9aa3-1511d3a325e9,2024-11-18 16:31:39.146376,9d59f448-d067-43b1-825f-2e85fc258acf,78423,debit,Davidson-White,Port Joshua,desktop,35.213.238.22
b9ec5621-bc1a-4b9e-9839-6b112af44bfe,2024-10-10 04:36:14.004258,64ed8439-1e2e-44a0-b789-866ff0203490,13540,credit,Houston-Garcia,Lake Lisa,tablet,162.159.10.108
4e85af17-4a81-4bdf-8c9d-852752cd1be5,2023-06-23 08:47:34.604558,d6d241ea-e379-4d89-92db-b2f5008947bb,20716,debit,Long-Park,Jamiestad,desktop,118.244.114.149
7aa9c24b-6a25-4cc0-af27-c954294c0c36,2024-04-09 21:57:58.000916,8a121679-925d-4bcb-a6c9-c24a15dcc2f5,70456,credit,Decker-Garza,Port Kennethhaven,desktop,77.220.135.225
56ed6d5d-fe85-4d66-a976-99511a2ef93c,2020-06-15 20:37:59.447458,d4b4df52-14b9-4dd5-aa8f-a555ab7d2b78,88855,debit,"Parker, English and Taylor",New Mitchell,mobile,223.207.53.249
a2ba7e54-96fd-48ec-bd4c-ee0de734a9de,2022-07-08 12:30:10.250581,0b6fd80d-fd2d-459d-a647-7e69e15d00de,42182,credit,Ayers-Mcgrath,Michaelfurt,desktop,208.195.216.49
e70c5859-d262-49b6-be6c-fc8f85b263bb,2021-02-27 13:04:39.439969,99d29f91-bf98-45fb-9a30-3e4825dbf05b,97536,debit,"Doyle, Hernandez and Christensen",Bishopburgh,mobile,93.36.126.156
bcabec8e-058b-4eb3-ab3b-8961d71a1c7d,2022-12-04 19:30:32.880128,678825ab-e2c2-47d2-84fd-00fc848c3ac5,26968,debit,Evans and Sons,Hoside,tablet,43.160.23.49
923444c1-e909-4416-9015-e84ff90559af,2024-06-11 04:25:49.737523,d836e8b7-74af-469d-a069-e11abd268181,44264,credit,Long and Sons,Lake Hannah,mobile,203.24.46.143
595d3562-0b76-447c-a98d-9744cd390414,2022-06-15 22:34:23.033149,c6f161aa-55cd-4cca-9aa0-7173972da7e6,41467,debit,"Adams, Lee and Simmons",Wongton,tablet,51.26.91.116
95ef6a2d-90ff-4f80-9328-d6d86c650fb7,2022-02-02 07:19:44.984241,d9a52289-e875-4da3-9539-15c1f2e7f0be,94580,credit,"Beck, Nelson and Dalton",Leachside,tablet,216.151.156.178
d2891425-eb1c-4335-97d4-bfee4823f0b7,2024-07-03 18:56:53.223342,195b5a03-e0d9-42f6-b455-a77d507a3a32,37399,debit,Cantrell PLC,New Anna,mobile,119.103.69.199
5308ff87-adf3-4f15-a79e-47dccdd0ea0f,2024-05-30 20:37:39.174811,f9ef0042-b58d-4ea1-8539-6173166a0aa4,15947,debit,"Carter, Johnson and Johnson",Ronaldburgh,tablet,90.12.75.44
7789ebda-37d9-4c73-b26f-0538a61fe2f8,2024-08-22 14:16:42.103461,7d92efdf-3e9a-414f-b484-a9cb24e3aa5f,66753,credit,Martinez Inc,Port Kathleenton,desktop,146.163.234.180
6595ec5a-1951-452f-b14a-e4f2f08846bd,2024-11-23 07:07:33.907725,92825f27-2b72-4024-857e-c99e00592e16,98702,debit,Espinoza and Sons,West Kathleen,mobile,114.91.7.84
2dbb0724-542a-4aae-abdb-85f0dd26db80,2023-03-28 23:09:08.822497,2cc20720-e869-475c-8e70-479d745930bf,63585,debit,Johnson-Martinez,Warrenmouth,tablet,101.126.163.125
9ef39f23-57a8-469b-922d-da2c793772af,2024-11-28 13:04:10.338500,8b8b5dcf-cf4e-4e19-8a47-8bdb872599b8,71734,debit,Mccullough-Austin,Port Danielleborough,mobile,24.97.98.172
9828faa2-41c1-43ba-b29e-e1e98f4c9e65,2020-10-08 21:09:38.000693,6fcc7b6d-c144-4953-aa80-9c5df0ae0bb5,75758,debit,"Diaz, King and Peterson",North Davidside,mobile,197.158.162.71
cd44a0ed-63ee-40c6-9b7f-554473935ed3,2020-03-25 01:27:17.796988,c15175f9-ec08-4ca8-9c3f-170461326d02,20426,credit,"Clark, Zimmerman and Wolf",Port Joyce,desktop,141.235.216.46
56dab495-868e-4146-87e4-f2441c96d547,2021-04-26 00:47:10.129521,83cfc584-6515-4bfb-9556-2c087505e5db,37654,credit,Roberts PLC,Port Karen,desktop,179.214.66.227
50fc561b-9ef0-414a-a66b-fd5567984b04,2021-06-04 13:09:11.448758,7f775027-3151-4a31-aec0-9b346dc7f0cf,16252,credit,Miller-Ellis,Lake Laurie,desktop,197.129.242.255
d02faddc-86d1-454a-a213-5681e6992d76,2022-02-17 14:49:01.602701,e2feb582-6f51-4a2d-9a19-72c2f6907a81,62427,credit,"Hart, Smith and Morales",Lake Michael,mobile,91.57.36.251
00cdb5f2-858b-4a1f-a6e9-3b1ce5d20ace,2024-11-18 09:54:48.554730,4d1471a9-1a8b-43d4-8578-9967d0246894,64701,debit,"Sexton, Horton and Allen",Arnoldville,mobile,22.211.142.247
5e4ca1b9-1600-4d50-ae89-f7cb88adfc90,2020-06-27 21:33:27.101867,5d85532b-6d84-4157-b232-580803e5078b,17815,credit,"Marshall, Brown and Kidd",Port Jillfurt,mobile,118.76.121.144
31850177-0759-4329-8bb5-c1b126614d41,2023-07-09 01:00:45.631820,0b6a1087-696f-4155-9448-ef89d8a110f0,64597,debit,Owens-Gibson,New Brendaburgh,desktop,7.123.71.231
68713c83-2537-43d5-8c03-f5978fa49183,2024-08-03 13:04:25.763920,68f57236-e70a-4c8d-a134-c80180558311,4536,credit,Williams-Nguyen,East Laurietown,mobile,42.189.57.44
ba8aefbb-2d7c-4f7a-a693-64f800818a61,2021-07-14 21:30:39.352277,d4cd24c9-c2ff-4fad-b59e-a59e64be4179,77489,debit,Watson-Anderson,Amychester,desktop,66.196.171.67
77856299-b378-49d2-8b52-4d266c61af5a,2023-06-07 00:36:52.422342,5941f244-681b-4a4e-99ab-9609f47d53bd,12069,debit,"Turner, Dunlap and Martin",Paynetown,mobile,144.59.150.2
47653a39-5adb-469e-815b-b36a4b76db44,2023-05-26 17:45:23.643019,b3bd20ad-c7a7-4316-999b-4b87312e84b4,18507,credit,Meza Ltd,Josephstad,desktop,28.241.16.204
e1d2c964-d3f1-443d-ab07-7c94a3a6f6e1,2020-09-10 14:50:19.043374,c0b8ebce-9fba-4996-8ab7-0cc54c5c6393,37622,credit,Oconnor Group,East Wandafort,desktop,178.157.97.112
df199fa0-981d-45a4-9042-ea7a21856349,2024-06-09 16:39:55.941016,70c69c90-b0ca-4453-bf02-5c8ef03d3883,9777,debit,"Williams, Holden and Jones",Port Saratown,mobile,131.68.78.35
8f170917-46b2-4155-a371-5626230029ff,2022-01-17 11:48:17.575826,dd92a6b0-2b2f-432d-844e-508c2018fdf7,37136,debit,Wilson-Savage,Ronaldburgh,desktop,222.244.120.177
88335eb7-663e-49d0-865a-2c77303dd943,2020-11-25 12:27:01.834672,bd080efe-438f-42f2-bfcb-25cfc091c39b,11940,credit,James and Sons,Kimberlyhaven,tablet,73.219.218.66
ee57b271-aff2-4974-a19c-4e16642b9860,2023-05-01 12:14:00.618823,7d0ddb54-9e79-46e5-817b-2f6ea7ef3908,7133,debit,Tucker LLC,South Virginiamouth,tablet,110.9.62.97
e8cefd20-3572-431f-85fe-23bbc4bee1d2,2022-11-25 00:05:42.739539,9dfd8db1-06fc-4fd8-bbe0-50cd5cf0a328,66863,debit,"Soto, Gibson and Morrison",North Joannhaven,mobile,156.163.159.183
afe026c9-0ce3-4436-9f6f-2a40e2b17077,2024-02-07 00:43:47.296420,d6972026-ea1d-4a26-b62f-aa788a0e480d,26611,credit,Obrien-Anderson,East Justinfort,tablet,203.158.49.56
3c592a27-0196-4117-9e49-461f07536939,2025-03-15 09:28:22.962739,98425b39-caaa-4107-a82e-b69610c0e310,87100,debit,Lucero and Sons,Clarkchester,desktop,100.203.174.254
1ce71bff-57cc-4551-85cd-831478edd15b,2021-07-10 05:47:42.375473,19312f69-825d-4a49-b17e-04e521f1e681,6386,credit,Hill-Conway,West Deborahville,mobile,85.118.177.197
2e1c2469-6624-44da-9dc7-c77d49ffbf45,2024-12-04 08:45:24.443653,886a3e00-24fd-47c5-9060-105065b4ba20,25253,debit,"Prince, Koch and Turner",Michaelborough,mobile,36.187.34.147
d0fa7239-eb44-42a0-a9d7-23008982cf06,2021-05-30 15:42:42.197960,67c38da9-15a1-4276-8420-424411aaeeb0,17386,credit,Johnson-Johnson,Lake Angela,tablet,11.18.97.147
03d2e9fd-1dda-4701-84bc-034abcc8abd0,2022-03-04 11:14:33.586555,309f91af-7a95-4829-810f-672719307e57,54455,credit,Baldwin Ltd,New Haleyborough,mobile,85.80.207.44
30f2270b-7053-46f0-af47-954aa7ef3dc4,2021-04-21 01:10:58.566182,1f77c647-2877-4afa-8527-b584841c4d7d,31504,credit,"Wilson, Thompson and Bray",South Dominiqueborough,desktop,2.96.47.120
ba805892-20ad-4367-95f2-1e82ab3364f9,2024-01-25 17:42:59.088139,8fc320fd-3d70-47a2-b6c9-b0d7aacb1bae,45120,debit,Delacruz-Ayala,Jacquelineland,desktop,137.120.1.196
36c9a039-7abd-44de-a7d1-f4ebbc76f38c,2020-04-17 03:38:17.806301,69a4c666-2eb6-4e39-aaaa-5df26b45fa0f,82665,credit,Fritz-Simon,Port Sheila,desktop,120.2.116.35
544ced27-3b59-4970-85ce-ed6070306aaa,2021-10-29 22:09:09.157879,e39e73c1-3e06-45f5-b6f6-8a1dfba493a6,13796,credit,Ali-Holmes,Bartlettburgh,tablet,220.47.174.70
c3011619-2f04-42f6-a402-95d8d5017362,2023-12-25 07:37:48.424225,95fb0b2b-9316-4ec4-ac34-08397bef18a8,28167,debit,"Roberts, Thompson and Chavez",North Dustin,tablet,30.212.79.90
93b93ee9-0cc1-4e0c-a369-b3eb7b130050,2024-07-13 23:56:20.173697,9a664de2-bb2e-4a0d-84fe-e2e203bcf71a,44673,credit,Lopez-Fox,North Maurice,desktop,189.54.108.81
f6558387-9686-4a89-a72e-73670aa39b5e,2022-10-08 15:29:40.455629,ef83d9fa-54cc-40de-a7f7-3178f26c8846,2973,debit,Palmer LLC,East Elizabethland,desktop,135.156.194.132
9c3dbd41-983a-4b4f-9ff0-683a39022807,2022-03-23 13:07:19.189694,5084829e-f659-4ee8-8d12-36e82827413d,77143,debit,Lawson and Sons,Port Kathleenmouth,desktop,66.175.47.137
0f833e4d-df17-479e-993d-dd3886aaff22,2020-05-08 23:47:10.925927,5a23cd23-c047-4659-87a6-d1217223eefa,40821,credit,Murray-Mcintyre,Smithmouth,tablet,8.200.89.150
981f611e-2611-4c95-9c5b-f617172431f7,2022-10-19 11:59:12.065213,61c4c34a-d98d-4713-867f-0023819f57b4,60920,debit,Preston and Sons,Rickyton,mobile,126.129.41.133
bad27116-0413-40cb-9579-fdb89b18d363,2021-02-05 03:30:33.287660,ae691072-f1a5-4cee-ac36-df8375cc9c53,78868,credit,Smith-Smith,Lake Jeffery,tablet,36.219.161.206
fd965ce5-e56e-4734-84f5-c96ce98825bb,2023-06-15 16:55:22.183483,e3832ea9-8d51-4227-8fd1-7fa4dfd8c960,73741,debit,"Barnes, Munoz and Pace",East Eric,mobile,12.249.101.1
b7b58924-3807-4723-8b97-53627d45a456,2021-11-08 19:57:55.117037,fb9263a4-ff93-4328-b600-8b1db4be247c,56379,debit,"Little, Powell and Aguilar",Christinashire,desktop,98.124.110.72
9404a3ad-49da-4006-a4de-6af5533e859c,2022-11-16 23:00:53.897639,c41739dc-7fb7-4964-a9f4-1de8619994b1,72930,debit,"Payne, Johnson and Aguilar",Michaelbury,desktop,47.205.139.135
3013d98d-63d1-476b-a035-4ecb0b9c438d,2022-05-10 17:16:03.458602,88bd5c07-b510-4e10-b8a8-f009b98e5fe8,18503,credit,Hill-Jackson,East Christopherhaven,desktop,169.126.207.90
6f413107-df0f-4bf6-81e0-76d15e66f95b,2025-01-17 09:14:37.421854,fc599e3c-bd80-406d-81d0-13c616327d59,31326,credit,Little PLC,East Breanna,tablet,53.90.194.29
32de62c1-c6af-4161-b7be-6f4ae2365863,2023-01-13 04:39:15.808689,e73a9a63-9f9d-4dc2-9bf0-4f696b2b24a6,13901,credit,Chang Group,Dawsonview,mobile,135.190.46.129
2f752303-f720-48e0-bea5-6aac6a533733,2020-12-08 06:40:54.510737,ce67f49d-00a6-47d7-9e99-6ba2073ca89f,25682,credit,Rush PLC,Port Jonathan,desktop,180.173.143.48
996271dc-ed07-4d9b-b7a3-3aa62750ddfa,2020-01-02 02:23:39.958475,395ac0b3-ee27-433d-bb12-6889a6a85db4,11781,debit,"Bennett, Garcia and Jackson",Christopherland,tablet,191.92.200.158
37feab5e-b952-4b01-834a-c1ae5306bc28,2022-09-01 23:53:49.922131,f6fb7ff4-535b-4545-aa15-b7344188072f,39654,debit,"Blake, Klein and Hart",South Brandonhaven,desktop,178.227.234.1
91646439-14f7-49ff-8d6b-6567742a215e,2024-12-11 17:49:16.023545,6188222e-e047-4dc8-8fb6-6994b57f937d,37417,credit,Mitchell-Howell,Willistown,desktop,205.144.228.233
d38e5265-f8c0-4af4-b04f-9ebc8730afc5,2024-06-03 17:20:32.737829,d56aaa7b-7c1c-4c2e-a837-e7169d78f11a,39715,credit,Bowman Inc,East Brandon,mobile,202.202.225.255
42695e99-f43f-491f-8fea-935608bc85f7,2020-01-11 10:08:40.842840,77100e0b-9e49-44d5-8f1c-c0bca727f7d3,7529,credit,Miller and Sons,West Susan,mobile,121.97.127.91
d4fe43bb-5d47-4778-9d85-4e8f3eaeee21,2023-01-06 03:16:31.822289,623a77ce-ceb8-4c58-af48-aba01663f033,51942,credit,Higgins-Davis,Espinozaburgh,tablet,61.213.162.252
eddef279-4782-4a17-8383-8dd8059b6151,2023-11-23 21:16:05.657440,7a6f2f7f-7aa7-4721-a6d9-42634b9c76c4,9495,debit,Long-Saunders,South Janet,tablet,78.15.112.202
575252fb-6e8f-4df0-92a4-478636779d3f,2021-04-27 05:38:10.528566,1e98f7dc-b962-4b5a-9321-9bb3480db806,17,credit,"Jenkins, Meza and Evans",Chelseastad,desktop,179.9.210.147
dfeab086-6b47-40a5-8219-527835de1584,2021-11-13 05:21:11.278038,b724af99-c26e-4314-bd41-313c73897b97,88866,credit,Short-Robles,Smithton,desktop,156.7.193.135
b77604ed-c060-4627-9ae5-7d7502bf621b,2020-04-30 10:13:33.167713,556eb63f-6df7-478f-9737-13ded5b8d2e5,4113,credit,Jones Group,Marymouth,tablet,155.168.16.32
0f777e6e-c1bd-421a-a07f-5df94dc026ca,2023-03-22 09:06:04.601588,4a95e64b-498c-4b41-b49a-4abb8b78da63,54558,credit,"Nunez, Rosales and Martinez",Port Moniquefurt,mobile,54.93.165.196
